moNo,crime,moBin
6,CRIM POSS CONTR SUBSTANCE 1ST|A1,1
6,CRIM POSS CONTR SUBSTANCE 2ND|A2,22
6,CRIM POSS CONTR SUBSTANCE 3RD|B,41
6,CRIM POSS CONTR SUBSTANCE 4TH|C,7
6,CRIM POSS CONTR SUBSTANCE 5TH|D,42
6,CRIM POSS FORGED INST 2ND|D,5
6,CRIM POSS STOLEN PROP 3RD|D,4
6,CRIM POSS STOLEN PROP 4TH|E,7
6,CRIM POSS WEAP 2ND|C,4
6,CRIM POSS WEAP 3RD SUB 1 2 3|D,6
6,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,10
6,CRIM SALE CONTR SUBS - SCHOOL|B,9
6,CRIM SALE CONTR SUBSTANCE 2ND|A2,12
6,CRIM SALE CONTR SUBSTANCE 3RD|B,75
6,CRIM SALE CONTR SUBSTANCE 4TH|C,2
6,CRIM SALE CONTR SUBSTANCE 5TH|D,94
6,CRIM SALE FIREARM 2ND|D,1
6,CRIM SALE FIREARM 3RD|E,1
6,CRIM SALE MARIHUANA 2ND|D,1
6,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,28
6,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,12
6,ENTERPRISE CORRUPTION|B,2
6,FALSIFY BUSINESS RECORDS 1ST|E,1
6,FORGERY 2ND|D,5
6,GRAND LARCENY - AUTO 3RD|D,5
6,GRAND LARCENY - AUTO 4TH|E,2
6,GRAND LARCENY - NOT AUTO 1ST|B,2
6,GRAND LARCENY - NOT AUTO 2ND|C,4
6,GRAND LARCENY - NOT AUTO 3RD|D,7
6,GRAND LARCENY - NOT AUTO 4TH|E,14
6,INCEST|E,1
6,JO - ROBBERY 1ST|B,2
6,MANSLAUGHTER 1ST|B,8
6,MANSLAUGHTER 2ND|C,4
6,MURDER 2ND|A1,23
6,OFFER FALSE INST FILING 1ST|E,1
6,PROM SEXUAL PERF BY A CHILD|D,1
6,RAPE 1ST|B,7
6,RAPE 2ND|D,2
6,RAPE 3RD|E,3
6,RECKLESS ENDANGERMENT 1ST|D,7
6,ROBBERY 1ST|B,31
6,ROBBERY 2ND SUB 1|C,1
6,ROBBERY 2ND SUB 2 3|C,1
6,ROBBERY 2ND|C,22
6,ROBBERY 3RD|D,6
6,SCHEME TO DEFRAUD 1ST|E,1
6,SEXUAL ABUSE 1ST|D,7
6,SODOMY 1ST|B,4
6,SODOMY 2ND|D,2
6,SODOMY 3RD|E,2
6,UNAUTH USE OF MV 2ND|E,1
6,UNLAW IMPRISONMENT 1ST|E,1
6,VEHICULAR MANSLAUGHTER 2ND|D,3
7,AGG HAR:EMPLOYEE BY INMATE|E,2
7,AGG UNLIC OPER MV 1ST|E,5
7,AGGRAVATED CRIM CONTEMPT|D,1
7,ARSON 2ND|B,1
7,ARSON 3RD|C,1
7,ASSAULT 1ST|B,12
7,ASSAULT 2ND|D,27
7,ATT ARSON 1ST|B,1
7,ATT ARSON 2ND|C,1
7,ATT ASSAULT 1ST|C,11
7,ATT ASSAULT 2ND|E,8
7,ATT BURGLARY 1ST|C,2
7,ATT BURGLARY 2ND|D,16
7,ATT BURGLARY 3RD|E,11
7,ATT CONSPIRACY 2ND|C,1
7,ATT COURSE SEX CONDUCT-CHILD 2ND|E,1
7,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,16
7,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,1
7,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,7
7,ATT CRIM POSS FORGED INST 2ND|E,2
7,ATT CRIM POSS WEAP 2ND|D,1
7,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,1
7,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,5
7,ATT CRIM SALE CONTR SUBS - SCHOOL|C,1
7,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,55
7,ATT CRIM SALE CONTR SUBSTANCE 4TH|D,5
7,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,9
7,ATT FORGERY 2ND|E,2
7,ATT GRAND LARCENY - NOT AUTO 3RD|E,4
7,ATT MURDER 1ST|A1,1
7,ATT MURDER 2ND|B,5
7,ATT PROM PRISON CONTRABAND 1ST|E,2
7,ATT RAPE 1ST|C,4
7,ATT ROBBERY 1ST|C,6
7,ATT ROBBERY 2ND|D,24
7,ATT ROBBERY 3RD|E,6
7,ATT SEXUAL ABUSE 1ST|E,2
7,BAIL JUMPING 1ST|D,1
7,BURGLARY 1ST|B,7
7,BURGLARY 2ND SUB 1|C,3
7,BURGLARY 2ND SUB 2|C,1
7,BURGLARY 2ND|C,14
7,BURGLARY 3RD|D,29
7,CONSPIRACY 2ND|B,1
7,COURSE SEX CONDUCT-CHILD 1ST|B,1
7,COURSE SEX CONDUCT-CHILD 2ND|D,1
7,CRIM CONTEMPT 1ST|E,5
7,CRIM MISCHIEF 2ND|D,1
7,CRIM MISCHIEF 3RD|E,5
7,CRIM NEGLIGENT HOMICIDE|E,5
7,CRIM NUISANCE 1ST|E,1
7,CRIM POSS CONTR SUBSTANCE 1ST|A1,1
7,CRIM POSS CONTR SUBSTANCE 2ND|A2,19
7,CRIM POSS CONTR SUBSTANCE 3RD|B,39
7,CRIM POSS CONTR SUBSTANCE 4TH|C,7
7,CRIM POSS CONTR SUBSTANCE 5TH|D,26
7,CRIM POSS FORGED INST 2ND|D,7
7,CRIM POSS MARIHUANA 2ND|D,2
7,CRIM POSS MARIHUANA 3RD|E,1
7,CRIM POSS STOLEN PROP 3RD|D,6
7,CRIM POSS STOLEN PROP 4TH|E,5
7,CRIM POSS WEAP 2ND|C,11
7,CRIM POSS WEAP 3RD SUB 1 2 3|D,10
7,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,14
7,CRIM SALE CONTR SUBS - SCHOOL|B,7
7,CRIM SALE CONTR SUBSTANCE 2ND|A2,24
7,CRIM SALE CONTR SUBSTANCE 3RD|B,71
7,CRIM SALE CONTR SUBSTANCE 4TH|C,2
7,CRIM SALE CONTR SUBSTANCE 5TH|D,82
7,CRIM SALE MARIHUANA 2ND|D,1
7,CRIM TRESPASS 1ST|D,1
7,CRIM USE OF FIREARMS 1ST|B,1
7,CUSTODIAL INTERFERENCE 1ST|E,1
7,DISSEM INDECENT MAT MINOR 1ST|D,1
7,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,28
7,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,10
7,ENTERPRISE CORRUPTION|B,2
7,FORGERY 2ND|D,6
7,GANG ASSAULT 2ND|C,1
7,GRAND LARCENY - AUTO 3RD|D,2
7,GRAND LARCENY - AUTO 4TH|E,2
7,GRAND LARCENY - NOT AUTO 1ST|B,1
7,GRAND LARCENY - NOT AUTO 2ND|C,5
7,GRAND LARCENY - NOT AUTO 3RD|D,8
7,GRAND LARCENY - NOT AUTO 4TH|E,21
7,INTIMIDATE VICTIM/WITNESS 3RD|E,1
7,JO - MANSLAUGHTER 1ST|B,1
7,JO - ROBBERY 1ST|B,2
7,KIDNAPPING 1ST|A1,1
7,KIDNAPPING 2ND|B,1
7,MANSLAUGHTER 1ST|B,12
7,MANSLAUGHTER 2ND|C,4
7,MURDER 1ST|A1,3
7,MURDER 2ND|A1,20
7,RAPE 1ST|B,7
7,RAPE 2ND|D,2
7,RAPE 3RD|E,5
7,RECKLESS ENDANGERMENT 1ST|D,3
7,ROBBERY 1ST|B,42
7,ROBBERY 2ND SUB 2 3|C,1
7,ROBBERY 2ND|C,21
7,ROBBERY 3RD|D,12
7,SEX OFF REG VIOL-2ND OFFENSE|D,1
7,SEXUAL ABUSE 1ST|D,9
7,SODOMY 1ST|B,6
7,SODOMY 2ND|D,4
7,VEHICULAR ASSAULT 2ND|E,1
8,AGG HAR:EMPLOYEE BY INMATE|E,1
8,AGG UNLIC OPER MV 1ST|E,1
8,AGGRAVATED CRIM CONTEMPT|D,3
8,ARSON 3RD|C,1
8,ASSAULT 1ST|B,10
8,ASSAULT 1ST|C,2
8,ASSAULT 2ND|D,31
8,ATT AGGRAVATED ASSAULT/PEACE OFF.|C,1
8,ATT ARSON 2ND|C,1
8,ATT ARSON 3RD|D,1
8,ATT ASSAULT 1ST|C,3
8,ATT ASSAULT 2ND|E,13
8,ATT BRIBE REC 3RD|E,1
8,ATT BURGLARY 1ST|C,4
8,ATT BURGLARY 2ND|D,9
8,ATT BURGLARY 3RD|E,11
8,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,22
8,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,2
8,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,13
8,ATT CRIM POSS FORGED INST 1ST|D,1
8,ATT CRIM POSS FORGED INST 2ND|E,1
8,ATT CRIM POSS MARIHUANA 2ND|E,1
8,ATT CRIM POSS WEAP 2ND|D,4
8,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,6
8,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,4
8,ATT CRIM SALE CONTR SUBS - SCHOOL|C,3
8,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,62
8,ATT CRIM SALE CONTR SUBSTANCE 4TH|D,1
8,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,15
8,ATT ENTERPRISE CORRUPTION|C,1
8,ATT FORGERY 2ND|E,1
8,ATT GANG ASSAULT 1ST|C,1
8,ATT GRAND LARCENY - NOT AUTO 3RD|E,3
8,ATT JO - ASSAULT 1ST|C,1
8,ATT JO - MURDER 2ND|B,1
8,ATT KIDNAPPING 2ND|C,1
8,ATT MURDER 1ST|A1,2
8,ATT MURDER 2ND|B,7
8,ATT RAPE 1ST|C,1
8,ATT RAPE 2ND|E,1
8,ATT RECKLESS ENDANGERMENT 1ST|E,2
8,ATT ROBBERY 1ST|C,16
8,ATT ROBBERY 2ND|D,32
8,ATT ROBBERY 3RD|E,10
8,ATT SEXUAL ABUSE 1ST|E,2
8,ATT SODOMY 1ST|C,2
8,BAIL JUMPING 2ND|E,1
8,BURGLARY 1ST|B,5
8,BURGLARY 2ND|C,15
8,BURGLARY 3RD|D,29
8,CONSPIRACY 2ND|B,4
8,COURSE SEX CONDUCT-CHILD 1ST|B,1
8,CRIM CONTEMPT 1ST|E,6
8,CRIM MISCHIEF 3RD|E,6
8,CRIM NEGLIGENT HOMICIDE|E,3
8,CRIM NUISANCE 1ST|E,1
8,CRIM POSS CONTR SUBSTANCE 1ST|A1,1
8,CRIM POSS CONTR SUBSTANCE 2ND|A2,33
8,CRIM POSS CONTR SUBSTANCE 3RD|B,30
8,CRIM POSS CONTR SUBSTANCE 4TH|C,7
8,CRIM POSS CONTR SUBSTANCE 5TH|D,32
8,CRIM POSS FORGED INST 2ND|D,9
8,CRIM POSS MARIHUANA 2ND|D,1
8,CRIM POSS STOLEN PROP 3RD|D,5
8,CRIM POSS STOLEN PROP 4TH|E,12
8,CRIM POSS WEAP 2ND|C,10
8,CRIM POSS WEAP 3RD SUB 1 2 3|D,3
8,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,9
8,CRIM SALE CONTR SUBS - SCHOOL|B,5
8,CRIM SALE CONTR SUBSTANCE 2ND|A2,14
8,CRIM SALE CONTR SUBSTANCE 3RD|B,73
8,CRIM SALE CONTR SUBSTANCE 4TH|C,6
8,CRIM SALE CONTR SUBSTANCE 5TH|D,92
8,CRIM SALE MARIHUANA 2ND|D,1
8,CRIM SALE MARIHUANA 3RD|E,1
8,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,24
8,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,13
8,FORGERY 2ND|D,6
8,GANG ASSAULT 2ND|C,2
8,GRAND LARCENY - AUTO 3RD|D,2
8,GRAND LARCENY - AUTO 4TH|E,7
8,GRAND LARCENY - NOT AUTO 2ND|C,3
8,GRAND LARCENY - NOT AUTO 3RD|D,7
8,GRAND LARCENY - NOT AUTO 4TH|E,15
8,INTIMIDATE VICTIM/WITNESS 3RD|E,2
8,JO - MANSLAUGHTER 1ST|B,1
8,JO - MURDER 2ND|A1,1
8,JO - ROBBERY 1ST|B,2
8,JO - ROBBERY 2ND|C,1
8,KIDNAPPING 1ST|A1,1
8,KIDNAPPING 2ND|B,2
8,MANSLAUGHTER 1ST|B,13
8,MANSLAUGHTER 2ND|C,3
8,MURDER 1ST|A1,4
8,MURDER 2ND|A1,28
8,PROM PROSTITUTION 3RD|D,1
8,RAPE 1ST|B,7
8,RAPE 2ND|D,6
8,RAPE 3RD|E,2
8,RECKLESS ENDANGERMENT 1ST|D,3
8,RIOT 1ST|E,1
8,ROBBERY 1ST|B,42
8,ROBBERY 2ND|C,20
8,ROBBERY 3RD|D,17
8,SCHEME TO DEFRAUD 1ST|E,2
8,SEXUAL ABUSE 1ST|D,13
8,SODOMY 1ST|B,5
8,SODOMY 2ND|D,2
8,SODOMY 3RD|E,2
9,AGG UNLIC OPER MV 1ST|E,4
9,AGGRAVATED SEXUAL ABUSE 2ND|C,1
9,AGGRAVATED SEXUAL ABUSE 3RD|D,1
9,ARSON 2ND|B,1
9,ARSON 3RD|C,3
9,ARSON 4TH|E,2
9,ASSAULT 1ST|B,8
9,ASSAULT 1ST|C,2
9,ASSAULT 2ND|D,17
9,ATT ARSON 2ND|C,1
9,ATT ARSON 3RD|D,1
9,ATT ASSAULT 1ST|C,7
9,ATT ASSAULT 2ND|E,15
9,ATT BURGLARY 2ND|D,10
9,ATT BURGLARY 3RD|E,9
9,ATT COURSE SEX CONDUCT-CHILD 2ND|E,1
9,ATT CRIM MISCHIEF 2ND|E,1
9,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,15
9,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,1
9,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,12
9,ATT CRIM POSS FORGED INST 2ND|E,3
9,ATT CRIM POSS STOLEN PROP 3RD|E,2
9,ATT CRIM POSS WEAP 2ND|D,1
9,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,7
9,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,9
9,ATT CRIM SALE CONTR SUBS - SCHOOL|C,1
9,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,55
9,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,18
9,ATT FORGERY 2ND|E,2
9,ATT GRAND LARCENY - AUTO 3RD|E,1
9,ATT GRAND LARCENY - NOT AUTO 2ND|D,1
9,ATT GRAND LARCENY - NOT AUTO 3RD|E,2
9,ATT MANSLAUGHTER 1ST|C,1
9,ATT MURDER 2ND|B,5
9,ATT RECKLESS ENDANGERMENT 1ST|E,2
9,ATT ROBBERY 1ST|C,14
9,ATT ROBBERY 2ND SUB 1|D,1
9,ATT ROBBERY 2ND|D,24
9,ATT ROBBERY 3RD|E,9
9,ATT SEXUAL ABUSE 1ST|E,3
9,ATT SODOMY 1ST|C,1
9,BURGLARY 1ST|B,5
9,BURGLARY 2ND SUB 1|C,1
9,BURGLARY 2ND SUB 2|C,2
9,BURGLARY 2ND|C,17
9,BURGLARY 3RD|D,26
9,CONSPIRACY 2ND|B,1
9,CONSPIRACY 4TH|E,1
9,COURSE SEX CONDUCT-CHILD 1ST|B,2
9,COURSE SEX CONDUCT-CHILD 2ND|D,1
9,CRIM CONTEMPT 1ST|E,10
9,CRIM MISCHIEF 2ND|D,1
9,CRIM MISCHIEF 3RD|E,2
9,CRIM NEGLIGENT HOMICIDE|E,1
9,CRIM POSS CONTR SUBSTANCE 2ND|A2,20
9,CRIM POSS CONTR SUBSTANCE 3RD|B,40
9,CRIM POSS CONTR SUBSTANCE 4TH|C,9
9,CRIM POSS CONTR SUBSTANCE 5TH|D,33
9,CRIM POSS FORGED INST 2ND|D,4
9,CRIM POSS MARIHUANA 1ST|C,1
9,CRIM POSS MARIHUANA 2ND|D,1
9,CRIM POSS STOLEN PROP 2ND|C,1
9,CRIM POSS STOLEN PROP 3RD|D,4
9,CRIM POSS STOLEN PROP 4TH|E,6
9,CRIM POSS WEAP 2ND|C,7
9,CRIM POSS WEAP 3RD SUB 1 2 3|D,3
9,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,11
9,CRIM SALE CONTR SUBS - SCHOOL|B,10
9,CRIM SALE CONTR SUBSTANCE 2ND|A2,11
9,CRIM SALE CONTR SUBSTANCE 3RD|B,75
9,CRIM SALE CONTR SUBSTANCE 4TH|C,6
9,CRIM SALE CONTR SUBSTANCE 5TH|D,69
9,CRIM SALE MARIHUANA 1ST|C,1
9,CRIM SALE MARIHUANA 3RD|E,2
9,CRIM USE ACCESS DEVICE 1ST|E,1
9,CRIM USE OF FIREARMS 1ST|B,1
9,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,22
9,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,19
9,ENTERPRISE CORRUPTION|B,3
9,FAIL DISCLOSE ORIGIN REC 1ST|E,1
9,FORGERY 2ND|D,4
9,FRAUD IN SALE OF SECURITIES|E,1
9,GANG ASSAULT 1ST|B,1
9,GANG ASSAULT 2ND|C,2
9,GRAND LARCENY - AUTO 3RD|D,4
9,GRAND LARCENY - AUTO 4TH|E,3
9,GRAND LARCENY - NOT AUTO 1ST|B,1
9,GRAND LARCENY - NOT AUTO 2ND|C,5
9,GRAND LARCENY - NOT AUTO 3RD|D,8
9,GRAND LARCENY - NOT AUTO 4TH|E,18
9,JO - ASSAULT 1ST|B,1
9,JO - ROBBERY 1ST|B,1
9,KIDNAPPING 2ND|B,2
9,MANSLAUGHTER 1ST|B,15
9,MANSLAUGHTER 2ND|C,6
9,MURDER 1ST|A1,1
9,MURDER 2ND|A1,11
9,OFFER FALSE INST FILING 1ST|E,3
9,RAPE 1ST|B,5
9,RAPE 2ND|D,7
9,RAPE 3RD|E,4
9,RECKLESS ENDANGERMENT 1ST|D,5
9,ROBBERY 1ST|B,39
9,ROBBERY 2ND|C,22
9,ROBBERY 3RD|D,13
9,SEXUAL ABUSE 1ST|D,17
9,SODOMY 1ST|B,3
9,SODOMY 2ND|D,4
9,SODOMY 3RD|E,4
9,UNAUTH USE OF MV 2ND|E,1
9,USE OF CHILD IN A SEXUAL PERF|C,1
9,VEHICULAR MANSLAUGHTER 2ND|D,3
10,AGG UNLIC OPER MV 1ST|E,6
10,AGGRAVATED CRIM CONTEMPT|D,1
10,AGGRAVATED SEXUAL ABUSE 2ND|C,2
10,ARSON 2ND|B,1
10,ARSON 3RD|C,5
10,ASSAULT 1ST|B,15
10,ASSAULT 1ST|C,1
10,ASSAULT 2ND|D,19
10,ATT ARSON 2ND|C,1
10,ATT ARSON 3RD|D,1
10,ATT ASSAULT 1ST|C,9
10,ATT ASSAULT 1ST|D,1
10,ATT ASSAULT 2ND|E,9
10,ATT BRIBERY 3RD|E,1
10,ATT BURGLARY 1ST|C,1
10,ATT BURGLARY 2ND|D,22
10,ATT BURGLARY 3RD|E,19
10,ATT CRIM POSS CONTR SUBSTANCE 2ND|A2,1
10,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,14
10,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,5
10,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,16
10,ATT CRIM POSS FORGED INST 2ND|E,3
10,ATT CRIM POSS STOLEN PROP 3RD|E,2
10,ATT CRIM POSS WEAP 1ST|C,1
10,ATT CRIM POSS WEAP 2ND|D,2
10,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,2
10,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,6
10,ATT CRIM SALE CONTR SUBS - SCHOOL|C,1
10,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,67
10,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,16
10,ATT CRIM SALE MARIHUANA 2ND|E,2
10,ATT FORGERY 2ND|E,4
10,ATT GRAND LARCENY - AUTO 3RD|E,1
10,ATT GRAND LARCENY - NOT AUTO 2ND|D,1
10,ATT GRAND LARCENY - NOT AUTO 3RD|E,3
10,ATT MURDER 1ST|A1,1
10,ATT MURDER 2ND|B,13
10,ATT RAPE 1ST|C,2
10,ATT RECKLESS ENDANGERMENT 1ST|E,1
10,ATT ROBBERY 1ST|C,11
10,ATT ROBBERY 2ND|D,24
10,ATT ROBBERY 3RD|E,7
10,ATT SEXUAL ABUSE 1ST|E,4
10,ATT SODOMY 1ST|C,1
10,AUTO STRIPPING 2ND|E,1
10,BAIL JUMPING 1ST|D,1
10,BAIL JUMPING 2ND|E,2
10,BURGLARY 1ST|B,9
10,BURGLARY 2ND|C,9
10,BURGLARY 3RD|D,22
10,CONSPIRACY 2ND|B,2
10,CONSPIRACY 3RD|D,1
10,CONSPIRACY 4TH|E,2
10,COURSE SEX CONDUCT-CHILD 2ND|D,1
10,CRIM CONTEMPT 1ST|E,7
10,CRIM NEGLIGENT HOMICIDE|E,1
10,CRIM POSS CONTR SUBSTANCE 2ND|A2,19
10,CRIM POSS CONTR SUBSTANCE 3RD|B,44
10,CRIM POSS CONTR SUBSTANCE 4TH|C,8
10,CRIM POSS CONTR SUBSTANCE 5TH|D,42
10,CRIM POSS FORGED INST 2ND|D,8
10,CRIM POSS MARIHUANA 1ST|C,2
10,CRIM POSS MARIHUANA 3RD|E,1
10,CRIM POSS STOLEN PROP 2ND|C,1
10,CRIM POSS STOLEN PROP 3RD|D,5
10,CRIM POSS STOLEN PROP 4TH|E,10
10,CRIM POSS WEAP 2ND|C,6
10,CRIM POSS WEAP 3RD SUB 1 2 3|D,7
10,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,16
10,CRIM SALE CONTR SUBS - SCHOOL|B,6
10,CRIM SALE CONTR SUBSTANCE 1ST|A1,2
10,CRIM SALE CONTR SUBSTANCE 2ND|A2,18
10,CRIM SALE CONTR SUBSTANCE 3RD|B,77
10,CRIM SALE CONTR SUBSTANCE 4TH|C,2
10,CRIM SALE CONTR SUBSTANCE 5TH|D,116
10,CRIM SALE FIREARM 3RD|E,1
10,CRIM SOLICITATION 2ND|D,1
10,CUSTODIAL INTERFERENCE 1ST|E,1
10,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,24
10,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,16
10,ENTERPRISE CORRUPTION|B,1
10,FORGERY 2ND|D,8
10,GANG ASSAULT 2ND|C,2
10,GRAND LARCENY - AUTO 2ND|C,1
10,GRAND LARCENY - AUTO 3RD|D,3
10,GRAND LARCENY - AUTO 4TH|E,1
10,GRAND LARCENY - NOT AUTO 2ND|C,8
10,GRAND LARCENY - NOT AUTO 3RD|D,8
10,GRAND LARCENY - NOT AUTO 4TH|E,18
10,HINDERING PROSECUTION 2ND|E,1
10,INTIMIDATE VICTIM/WITNESS 3RD|E,1
10,JO - MURDER 2ND|A1,2
10,JO - ROBBERY 1ST|B,2
10,JO - ROBBERY 2ND|C,1
10,KIDNAPPING 1ST|A1,5
10,KIDNAPPING 2ND|B,2
10,MANSLAUGHTER 1ST|B,10
10,MANSLAUGHTER 2ND|C,9
10,MURDER 1ST|A1,3
10,MURDER 2ND|A1,18
10,OFFER FALSE INST FILING 1ST|E,1
10,RAPE 1ST|B,8
10,RAPE 2ND|D,3
10,RAPE 3RD|E,5
10,RECKLESS ENDANGERMENT 1ST|D,3
10,ROBBERY 1ST|B,37
10,ROBBERY 2ND|C,24
10,ROBBERY 3RD|D,13
10,SEXUAL ABUSE 1ST|D,10
10,SODOMY 1ST|B,2
10,SODOMY 2ND|D,2
10,SODOMY 3RD|E,2
10,VEHICULAR ASSAULT 1ST|D,1
11,AGG UNLIC OPER MV 1ST|E,1
11,ARSON 1ST|A1,1
11,ARSON 2ND|B,1
11,ARSON 3RD|C,3
11,ARSON 4TH|E,1
11,ASSAULT 1ST|B,19
11,ASSAULT 2ND|D,32
11,ATT ARSON 2ND|C,1
11,ATT ASSAULT 1ST|C,15
11,ATT ASSAULT 2ND|E,13
11,ATT BURGLARY 1ST|C,1
11,ATT BURGLARY 2ND|D,8
11,ATT BURGLARY 3RD|E,17
11,ATT CRIM POSS CONTR SUBSTANCE 2ND|A2,1
11,ATT CRIM POSS CONTR SUBSTANCE 3RD|C,14
11,ATT CRIM POSS CONTR SUBSTANCE 4TH|D,7
11,ATT CRIM POSS CONTR SUBSTANCE 5TH|E,9
11,ATT CRIM POSS FORGED INST 2ND|E,5
11,ATT CRIM POSS STOLEN PROP 3RD|E,1
11,ATT CRIM POSS WEAP 2ND|D,2
11,ATT CRIM POSS WEAP 3RD SUB 1 2 3|E,6
11,ATT CRIM POSS WEAP 3RD SUB 4-8 VFO|E,7
11,ATT CRIM SALE CONTR SUBSTANCE 3RD|C,53
11,ATT CRIM SALE CONTR SUBSTANCE 4TH|D,2
11,ATT CRIM SALE CONTR SUBSTANCE 5TH|E,14
11,ATT CRIM SOLICITATION 2ND|E,1
11,ATT FORGERY 2ND|E,1
11,ATT GRAND LARCENY - NOT AUTO 2ND|D,2
11,ATT GRAND LARCENY - NOT AUTO 3RD|E,1
11,ATT MANSLAUGHTER 1ST|C,1
11,ATT MANSLAUGHTER 2ND|D,1
11,ATT MURDER 2ND|B,13
11,ATT PROM SEXUAL PERF BY A CHILD|E,1
11,ATT RAPE 1ST|C,1
11,ATT RECKLESS ENDANGERMENT 1ST|E,1
11,ATT ROBBERY 1ST|C,6
11,ATT ROBBERY 2ND|D,28
11,ATT ROBBERY 3RD|E,12
11,ATT SEXUAL ABUSE 1ST|E,2
11,ATT SODOMY 1ST|C,4
11,BAIL JUMPING 2ND|E,1
11,BURGLARY 1ST|B,6
11,BURGLARY 2ND|C,11
11,BURGLARY 3RD|D,22
11,CONSPIRACY 2ND|B,1
11,CONSPIRACY 4TH|E,1
11,COURSE SEX CONDUCT-CHILD 2ND|D,1
11,CRIM CONTEMPT 1ST|E,8
11,CRIM FACILITATION 2ND|C,1
11,CRIM MISCHIEF 2ND|D,1
11,CRIM MISCHIEF 3RD|E,2
11,CRIM NEGLIGENT HOMICIDE|E,4
11,CRIM POSS CONTR SUBSTANCE 1ST|A1,5
11,CRIM POSS CONTR SUBSTANCE 2ND|A2,24
11,CRIM POSS CONTR SUBSTANCE 3RD|B,35
11,CRIM POSS CONTR SUBSTANCE 4TH|C,9
11,CRIM POSS CONTR SUBSTANCE 5TH|D,31
11,CRIM POSS FORGED INST 2ND|D,2
11,CRIM POSS MARIHUANA 2ND|D,1
11,CRIM POSS STOLEN PROP 3RD|D,4
11,CRIM POSS STOLEN PROP 4TH|E,11
11,CRIM POSS WEAP 2ND|C,8
11,CRIM POSS WEAP 3RD SUB 1 2 3|D,3
11,CRIM POSS WEAP 3RD SUB 4-8 VFO|D,13
11,CRIM SALE CONTR SUBS - SCHOOL|B,7
11,CRIM SALE CONTR SUBSTANCE 2ND|A2,19
11,CRIM SALE CONTR SUBSTANCE 3RD|B,65
11,CRIM SALE CONTR SUBSTANCE 4TH|C,4
11,CRIM SALE CONTR SUBSTANCE 5TH|D,85
11,CRIM SALE FIREARM 3RD|E,1
11,CRIM USE OF FIREARMS 1ST|B,1
11,DWI:ALCOHOL/DRUGS-2ND OFFENSE|E,12
11,DWI:ALCOHOL/DRUGS-3RD OFFENSE|D,18
11,FORGERY 2ND|D,12
11,GANG ASSAULT 2ND|C,3
11,GRAND LARCENY - AUTO 3RD|D,3
11,GRAND LARCENY - NOT AUTO 1ST|B,1
11,GRAND LARCENY - NOT AUTO 2ND|C,4
11,GRAND LARCENY - NOT AUTO 3RD|D,11
11,GRAND LARCENY - NOT AUTO 4TH|E,17
11,INTIMIDATE VICTIM/WITNESS 3RD|E,1
11,JO - MURDER 2ND|A1,2
11,KIDNAPPING 2ND|B,3
11,MANSLAUGHTER 1ST|B,12
11,MANSLAUGHTER 2ND|C,1
11,MURDER 1ST|A1,2
11,MURDER 2ND|A1,25
